GPCR,STANDARD_VALUE,smiles
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CC=C(C=C3)Cl)C4=CC=CC=C4NC(=O)NC5=CSC(=N5)Cl)C,-1.176
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=C(C=C3O)F)C4=CC=C(C=C4)F)C5=CC=CC=C5NC(=O)NC6=CC=C(C=C6)OC(F)(F)F,-1.352
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C(=CC(=C23)Cl)F)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)C=C(C=C6)Cl,-1.107
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C4(C3C4)COP(=O)(O)O)OP(=O)(O)O)Cl,-1.435
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=C(C=C3O)F)Cl)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)C=C(C=C6)Cl,-1.364
P47900,C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(O)O)OP(=O)(O)O,-3.78
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(=O)OC)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=C(C=C6)C(C)(C)C,-0.903
P47900,CCC1(CN(C2=C(C=CC(=C21)F)O)C3=CC=CC=C3NC(=O)NC4=NC(=NS4)SCC)CC,-0.881
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=C(C=CC=N4)NC(=O)NC5=NC6=C(S5)N=C(C=C6)Cl,-0.857
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C4(C3C4)CO)OP(=O)(O)O)I,-3.19
P47900,CC(C)(C)CN1CCC2(C1)CN(C3=CC=CC=C23)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-3.966
P47900,CCSC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=S)([O-])OP(=O)(C(P(=O)([O-])OP(=O)(OCC4C(C(C(O4)N5C=NC6=C5N=C(N=C6N)SCC)O)O)[S-])Cl)[O-])O)O.[Na+].[Na+].[Na+].[Na+],-3.982
P47900,CCC1(CN(C2=C1C=CC(=C2O)F)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C5CCN(CC5)CC(C)(C)C)CC,-0.94
P47900,CC1=C(C=CC(=C1)C2=C(C=C(C3=C2C(CN3C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)(C)C)O)F)F,-1.057
P47900,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O,-3.638
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=CC(=C3O)F)C4=CC=C(C=C4)Cl)C5=CC=CC=C5NC(=O)NC6=CC=C(C=C6)OC(F)(F)F,-1.305
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=CC=C6Cl,-1.447
P47900,CCC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Br,-3
P47900,CSC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=S)(O)O)O)O,-1.568
P47900,CC1(CN(C2=C(C=CC(=C21)Br)O)C3=CC=CC=C3NC(=O)NC4=CSC(=N4)Cl)C,-1.387
P47900,C1CN(CCC12CN(C3=CC=CC=C23)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)CC6=CC=CC=C6,-3.519
P47900,CC(C)N1CCC2(CC1)CN(C3=CC=CC=C23)C4=C(C=CC=N4)NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-3.724
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC=C(S3)C4=CC=CC=C4,-1.176
P47900,CSC1=NC2=C(C(=N1)N)N=CN2C3C4CC4(C(C3O)O)COP(=O)(O)O,-2.771
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C4(C3C4)COP(=O)(O)O)OP(=O)(O)O)F,-2.302
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)CCC6,-0.792
P47900,CC1=NOC(=N1)C2=C(N=C(S2)NC3=C(N=CC=C3)OC4=CC=CC=C4C(C)(C)C)C(F)(F)F,-0.778
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5=C(C=C(C=C5)F)F,-0.505
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C(=CC(=C23)Cl)F)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=C(C=C6)OC(F)(F)F,-1.839
P47900,C1=CC(=CC(=C1)OC2=C(C=CC=N2)NC(=O)NC3=CC(=C(C=C3)Cl)Cl)C(F)(F)F,-1.924
P47900,CC(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-1.025
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C4=CC(=CC=C4)O)C(F)(F)F,-2.29
P47900,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=S)(O)O)O)O,-3.104
P47900,CNC1=NC(=NC2=C1N=CN2CCC(COP(=O)(O)O)COP(=O)(O)O)Cl,-2.924
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5CCC(CC5)C(C)(C)C,-0.982
P47900,CC(C)(C)C1=CC=CC=C1C2=CC3=C(O2)C(=CC=C3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F,-3.342
P47900,C1C2C1(C(C(C2N3C=NC4=C3N=CN=C4N)O)O)COP(=O)(O)OP(=O)(CP(=O)(O)O)O,-2.199
P47900,CC(C)C1=CC=CC=C1C2=CC3=C(O2)C(=CC=C3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F,-3.362
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=COC(=N3)C(C)(C)C)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)C,-1.666
P47900,CCC1(CN(C2=C(C=CC(=C21)F)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C(C)(C)C)CC,-0.708
P47900,CC1=C(N=CC(=C1)C2=C(C=C(C3=C2C(CN3C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)(C)C)O)F)F,-0.944
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC=C(O3)C4=CC=CC=C4,-1.771
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)C(C)(C)C,-0.898
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)F)O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)C(C)(C)C,-0.602
P47900,CC(C)CN1CCC(CC1)C2=CC=CC=C2OC3=C(C=CC=N3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F,-2.176
P47900,CC(C)C1=CC=CC=C1C2=CC3=C(O2)C(=CC=C3)NC(=O)NC4=CC=C(C=C4)N(C)C,-4.199
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C3COP(=O)(O)O)OP(=O)(O)O)Cl,-2.906
P47900,CC(C)CN1CCC(CC1)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3N4CC(C5=C(C=CC(=C54)O)C6=CC=C(C=C6)F)(C)C,-1.433
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C#N)O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)C(C)(C)C,-1.394
P47900,CCC1(CN(C2=C(C=CC(=C21)Br)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)CC,-1.274
P47900,CC(C)(C)CN1CCC2=C(C1)C=CC=C2OC3=C(C=CC=N3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F,-1.041
P47900,C1C(C(OC1N2C=NC3=C2N=C(N=C3N)Cl)COP(=O)(O)O)OP(=O)(O)O,-3.124
P47900,CC1=NN(C(=C1)OC2=CC=CC=C2NC(=O)NC3=CC=C(C=C3)OC(F)(F)F)C4=CC=CC=C4C(C)C,-1.778
P47900,C1CN(CC2=C1C(=CC=C2)OC3=C(C=CC=N3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)CC5=CC=C(C=C5)O,-3.531
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CN=C(N=C3)C(C)(C)C)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)C,-1.117
P47900,CNC1=NC=NC2=C1N=CN2C3CC(C(O3)COP(=O)(O)[O-])OP(=O)(O)[O-].[NH4+].[NH4+],-2.706
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C=CC=C3O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-0.602
P47900,CC1(CN(C2=C(C=CC(=C21)C3=CC=C(C=C3)Cl)O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)C,-0.826
P47900,CC1(CN(C2=C(C=CC(=C21)C(F)(F)F)O)C3=CC=CC=C3NC(=O)NC4=C(C=C(C=C4)F)F)C,-0.716
P47900,CC(C)N1CCC(CC1)COC2=CC(=C(C=C2)NC(=O)NC3=C(N=CC=C3)OC4=CC=CC=C4C(C)(C)C)F,-2.995
P47900,CC1=C(C=C(C=C1)NC(=O)NC2=CC=CC3=C2OC(=C3)C4=CC=CC=C4C(C)C)C(F)(F)F,-3.204
P47900,C1=CC(=CC(=C1)OC2=C(C=CC=N2)NC(=O)NC3=CC=C(C=C3)C#N)C(F)(F)F,-2.757
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C4=CC=CC=C4O)C(F)(F)F,-2.638
P47900,CC1(CN(C2=C(C=CC(=C21)C(=O)OC)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)C,-0.954
P47900,CCC1C(C(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)NC4=CC=CC=C4)C,-4.398
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC(=O)NC3=CC=C(C=C3)N4CCN(CC4)C,-2.772
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=C(C=C3O)F)Cl)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)N=C(C=C6)Cl,-1.086
P47900,CCCCCCSC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O,-1.778
P47900,CC1(CN(C2=C(C=CC(=C21)Br)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)C,-1.14
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CC=C(C=C3)Cl)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)C6CCN(CC6)CC(C)(C)C)C,-1.137
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC(=O)NC3=C(C=C(C=C3)C4=CC=CC=C4CN(C)C)F,-1.23
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(=O)OC)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)C=C(C=C6)F,-0.94
P47900,CC1=NC(=CS1)NC(=O)NC2=CC=CC=C2N3CC(C4=C(C=CC(=C43)O)C5=CC=C(C=C5)F)(C)C,-0.763
P47900,C1C2C1(CC(C2COP(=O)(O)O)OP(=O)(O)O)N3C=NC4=C3N=CN=C4N,-4.469
P47900,CC1(CN(C2=CC=CC=C21)C3=C(C=CC=N3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)C,-1.304
P47900,CC(C)(C)CN1CC2=C(C1)C(=CC=C2)OC3=C(C=CC=N3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F,-1.462
P47900,CC1=NN(C(=C1)OC2=CC=CC=C2NC(=O)NC3=CC=C(C=C3)OC(F)(F)F)C4=CC=C(C=C4)Cl,-2.398
P47900,CC1=CC=C(C=C1)C2=CN=C(C=C2)NC3=CC=CC=C3N4CC5(CCN(CC5)CC(C)(C)C)C6=C(C=CC(=C64)O)Cl,-2.535
P47900,CC1(CN(C2=C(C=CC(=C21)Cl)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)C,-0.94
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C#N)C(F)(F)F,-1.322
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CC(=CC=C3)CN4CCOCC4)C5=CC=CC=C5NC(=O)NC6=CC=C(C=C6)OC(F)(F)F)C,-1.228
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC5=NC(=C(S5)C#N)C(C)(C)C,-0.954
P47900,CCC1C(C(C2=CC=CC=C2N1C(=O)NC3=CC(=CC(=C3)Cl)Cl)NC4=CC=CC=C4)C,-2.525
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NN=C(S3)C4=CC=CC=C4,-1.041
P47900,CC(C)CN1CCCC1C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3N4CC5(CCN(CC5)CC(C)(C)C)C6=C(C=C(C(=C64)O)F)Cl,-1.152
P47900,CC1(CN(C2=CC=CC=C2O1)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)C,-1.591
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C(OC3)COP(=O)(O)O)OP(=O)(O)O)Cl,-2.753
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=CC=N6,-1.041
P47900,CC1=CC2=C(C=C1)N=C(S2)NC(=O)NC3=CC=CC=C3N4CC5(CCN(CC5)CC(C)(C)C)C6=C(C=CC(=C64)O)Cl,-0.748
P47900,CC1(CN(C2=C(C=CC(=C21)C(F)(F)F)O)C3=CC=CC=C3NC(=O)NC4=NC5=C(S4)CN(CC5)CC(C)(C)C)C,-0.903
P47900,COC1=CC=C(C=C1)NC(=O)NC2=C(N=CC=C2)OC3=CC=CC(=C3)C(F)(F)F,-1.322
P47900,CC1(CN(C2=C(C=CC(=C21)C(F)(F)F)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)C,-0.699
P47900,CC1=C(N=C(S1)NC2=C(N=CC=C2)OC3=CC=CC=C3C(C)(C)C)C(F)(F)F,-1.041
P47900,CC1(CN(C2=C(C=CC(=C21)Cl)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C(F)(F)F)C,-0.919
P47900,CCC1(CN(C2=C(C=CC(=C21)Cl)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C5CCN(CC5)CC(C)C)CC,-0.82
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C4(C3C4)COP(=O)(O)O)OP(=O)(O)O)Br,-1.323
P47900,CCC1(CN(C2=C(C=CC(=C21)C(F)(F)F)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)CC,-0.881
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CC=C(C=C3)F)C4=CC=CC=C4NC(=O)NC5=CSC(=N5)Cl)C,-0.69
P47900,CNC1=NC=NC2=C1N=CN2C3C4CC4(C(C3O)O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O,-1.519
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC(=O)NC5=C(C=C(C=C5)F)F,-0.982
P47900,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=S)(O)OP(=O)(O)O)O)O,-2.021
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5=CSC(=C5)Cl,-0.863
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C=CC(=C3O)F)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)C(C)(C)C,-0.954
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C4=CC=CC=C4)C(=O)N(C)C,-2.27
P47900,CC1=CC=CC=C1C2=C(N=C(S2)NC3=C(N=CC=C3)OC4=CC=CC=C4C(C)(C)C)C(F)(F)F,-1.041
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=CC(=C3O)F)C4=CC=C(C=C4)C(F)(F)F)C5=CC=CC=C5NC(=O)NC6=CC=C(C=C6)OC(F)(F)F,-1.589
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC5=NOC(=C5)C6=CC=C(C=C6)C(F)(F)F,-1.778
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=C(C=C3O)F)C4=CC=C(C=C4)Cl)C5=CC=CC=C5NC(=O)NC6=NC7=C(S6)C=C(C=C7)F,-1.75
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC(=O)NC3=C(C=C(C=C3)C4=CC=CC=C4CO)F,-1.732
P47900,C1C(CC(C1COP(=O)(O)O)OP(=O)(O)O)N2C=NC3=C2N=CN=C3N,-3.688
P47900,CC1(CN(C2=C(C(=CC(=C21)Br)F)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)C,-1.258
P47900,C1=CC=C(C=C1)N2C(=CC=N2)OC3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F,-2.431
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=CC=CC=C23)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-2.528
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(=O)OC)O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-0.66
P47900,CSC1=NC2=C(C(=N1)N)N=CN2C3C4CC4(C(C3O)O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O,-1.362
P47900,CC(C)N1CCC2(CC1)CN(C3=CC=CC=C23)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-3.398
P47900,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)F)Cl,-4.623
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C(O3)COP(=O)(O)O)OP(=O)(O)O)Cl,-2.314
P47900,CC1=C(C=NN1C2=CC=CC=C2)C3=C(C=C(C4=C3C(CN4C5=CC=CC=C5NC(=O)NC6=CC=C(C=C6)OC(F)(F)F)(C)C)O)F,-1.246
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NN=C(S3)C4=CC=C(C=C4)OC(F)(F)F,-1
P47900,CCCSC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=S)([O-])OP(=O)(C(P(=O)([O-])OP(=O)(OCC4C(C(C(O4)N5C=NC6=C5N=C(N=C6N)SCCC)O)O)[S-])Cl)[O-])O)O.[Na+].[Na+].[Na+].[Na+],-3.799
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C4=CC=CC=C4F)C(F)(F)F,-0.845
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=C(C=C6)C(F)(F)F,-1.204
P47900,C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)NC3=C(N=CC=C3)OC4=CC=CC(=C4)C(F)(F)F,-1.447
P47900,CNC1=NC=NC2=C1N=CN2C3CC(C(OC3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,-3.768
P47900,CC1=CC=C(C=C1)NC(=O)NC2=C(N=CC=C2)SC3=CC=CC=C3C(C)(C)C,-1.301
P47900,CCCCC=CC1=NC2=C(C(=N1)NC)N=CN2C3CC(C4(C3C4)COP(=O)(O)O)OP(=O)(O)O,-3.041
P47900,CCN1CCC2=C(C1)SC(=N2)NC(=O)NC3=CC=CC=C3N4CC(C5=C(C=CC(=C54)O)C(F)(F)F)(C)C,-1.27
P47900,CC(C)N1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-1.158
P47900,CC(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC(=O)NC3=C(C=C(C=C3)F)F,-1.447
P47900,CC(C)CN1CCC2=C(C1)C=CC=C2OC3=C(C=CC=N3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F,-1.778
P47900,CC1(CN(C2=C(C=CC(=C21)C3=CC(=CC(=C3)F)F)O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)C,-0.708
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CC=C(C=C3)C#N)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)C,-0.869
P47900,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=S)(O)OP(=O)(O)OP(=O)(O)O)O)O,-3.798
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC(=NN6C)C(C)(C)C,-1.519
P47900,CC1=CC=C(C=C1)NC(=O)NC2=C(N=CC=C2)OC3=CC=CC(=C3)C(F)(F)F,-1.681
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C4=CC=CC=C4)C(F)(F)F,-0.845
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CN=C(C=C3)C(F)(F)F)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)C=C(C=C6)F)C,-0.756
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C#N)O)C4=CC=CC=C4NC(=O)NC5=CSC(=N5)Cl,-0.568
P47900,CSC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=S)(O)OP(=O)(O)O)O)O,-0.991
P47900,C1CN(CC2=C1C(=CC=C2)OC3=C(C=CC=N3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)CC5=CC=CC=C5,-1.74
P47900,CC1=C(ON=C1C)NS(=C)(=C)C2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)Cl,-2.146
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC5=NC=C(N=C5)C6=CC=CC=C6,-1.69
P47900,CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)COP(=S)([O-])OP(=O)(C(P(=O)([O-])OP(=O)(OCC4C(C(C(O4)N5C=NC6=C5N=C(N=C6NC)SC)O)O)[S-])Cl)[O-])O)O)SC.[Na+].[Na+].[Na+].[Na+],-2.556
P47900,CCC1(CN(C2=C(C=CC(=C21)C#N)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C5CCN(CC5)CC(C)C)CC,-0.978
P47900,C1C(CC(C1COP(=O)(O)O)OP(=O)(O)O)N2C=NC3=C2N=CN=C3N,-3.688
P47900,CNC1=NC=NC2=C1N=CN2C3CC(C(OC3)COP(=O)(O)O)OP(=O)(O)O,-3.215
