GPCR,smiles,STANDARD_VALUE
P08912,C[N+]1(CCCC1C2CSC(O2)(C3CCCCC3)C4=CC=CC=C4)C.[I-],0.97
P08912,CCN1CCC(=C(C1)C(=O)OCCCCC2=CC=CC=C2)C3=CC=CC=C3,-2.925
P08912,CC1=CC=C(O1)C2CCC[N+]2(C)C.[I-],-3.98
P08912,C1CC(C2=CC=CC=C2C1C3=CC(=C(C=C3)Cl)Cl)N,-3.58
P08912,CCCOC(=O)C1CN(CC=C1C2=CC=CC=C2)CC.C(=O)(C(=O)O)O,-3.052
P08912,CCOC1=NOC2=C1CNCCC2,-3.322
P08912,CN1CCCC1C2=CC=C(O2)C(C3CCCCC3)(C4=CC=CC=C4)O,-3.19
P08912,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,-1.895
P08912,CCN1CCN(CC1)C2=C(C=C(C=C2)NC(=O)C3=CC(=CC=C3)C(F)(F)F)Cl,-3.613
P08912,CN1CCCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,-1.531
P08912,C1=CC(=CC=C1CN2C3=C(C=C(C=C3)OC(F)(F)F)C(=O)C2=O)OC(F)(F)F,-3.27
P08912,C[N+]1(CCCC1C2CS(=O)C(O2)(C3=CC=CC=C3)C4=CC=CC=C4)C,-1.783
P08912,CCCCCCCCCOC(=O)C1=C(CCN(C1)CC)C2=CC=CC=C2,-1.93
P08912,CC1=CC(=NO1)OCC#CC[N+](C)(C)C,-3.8
P08912,CCN1CCC(=C(C1)C(=O)OCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.C(=O)(C(=O)O)O,-3.493
P08912,C1=CC2=C(C(=C1)F)N(C(=O)C2=O)CC3=CC=C(C=C3)Br,-3.286
P08912,C1C2C3CC4C2C5C1C3C(C45)NCCC6=CC=CC=N6,-3.764
P08912,CCN1CC=C(C(C1)C(=O)OCC2CCCCC2)C3=CC=CC=C3.C(=O)(C(=O)O)O,-2.331
P08912,CCN1CCC(=C(C1)C(=O)OCCC2=CC(=C(C=C2)OC)F)C3=CC=CC=C3,-3.391
P08912,C1=CC(=CC=C1CN2C3=C(C=C(C=C3)OC(F)(F)F)C(=O)C2=O)C4=CN=C(C=C4)F,-3.556
P08912,CC1=CC2=C(CC(=C2C(C)C3=CC=CC=N3)CCN(C)C)C=C1,-3.77
P08912,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,-2.952
P08912,C[N+]1(CCCC1C2CS(=O)C(O2)(C3CCCCC3)C4=CC=CC=C4)C,-2.395
P08912,COC1=CC=CC=C1CN2CCC(CC2)C3CCN(CC3)CCCCCCCCN4CCC(CC4)C5CCN(CC5)CC6=CC=CC=C6OC,-2.021
P08912,CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,-1.398
P08912,CC(C)OC1=CC=C(C=C1)C(=O)N2CCN3C2(C4=CC=CC=C4C3=O)C5=CC6=C(C=C5)OCO6,-3.041
P08912,C[N+]1(CCCC1C2=CC=C(O2)C(C3CCCCC3)(C4=CC=CC=C4)O)C,-2.94
P08912,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,-1.079
P08912,CC1=C(CN(CC1)C)C2=NSN=C2SC,-5
P08912,C1CCN(C1)CCOC(=O)N2C3=CC=CC=C3SC4=CC=CC=C42,-0.778
P08912,CN(C)CC1COCC(O1)(C2=CC=CC=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O,-0.73
P08912,CCN(C(C)C1=CC=CC=C1)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)OC=C4,-2.969
P08912,CC1COC(CO1)C[N+](C)(C)C,-4.97
P08912,C[N+]1(CCCC1C2=CC=CO2)C,-4.37
P08912,CN1CCC(=C(C1)C(=O)OCCC2=CC(=C(C=C2)OC)OC)C3=CC=CC=C3,-3.35
P08912,CC1OC(CS1=O)C2CCC[N+]2(C)C,-4.66
P08912,CCCCOC(=O)C1=C(CCN(C1)CC)C2=CC=CC=C2.C(=O)(C(=O)O)O,-2.406
P08912,CC1COC(CO1)C[N+](C)(C)C.[I-],-4.8
P08912,C1CN(CCC1(C2=CC=C(C=C2)Br)O)CCCC(=O)C3=CC=C(C=C3)F,-3.681
P08912,CCN(CC1=CC=CC=C1)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)OC,-3.519
P08912,C1CN(CCN1CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O)C4=CC=CC=C4.Cl,-5.09
P08912,CCN1CCC(=C(C1)C(=O)OCCC2CCCCC2)C3=CC=CC=C3.C(=O)(C(=O)O)O,-1.75
P08912,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)NC)Cl,-2.988
P08912,CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN4CCCCC4,-3.37
P08912,C1CN(CCC1CCCCCCCCCCCCCO)CCCN2C(=O)CCC3=CC=CC=C32,-2.53
P08912,CCN1CCC(=C(C1)C(=O)OCC2=CC=C(C=C2)OC)C3=CC=CC=C3,-3.558
P08912,CC1=C(C2=C(N1C)C=CC3=C2CN4CCC5=C(C4O3)C=CC(=C5)OC)C(=O)OC,-3.56
P08912,C1CN(C2(N1C(=O)C3=CC=CC=C32)C4=CC=CC=C4)C(=O)C5=CC=C(C=C5)C(F)(F)F,-3.29
P08912,CC(C1=CC=CC=N1)N(C)C(=O)C2=NOC(=C2)COC3=CC=CC(=C3)C(=O)C,-3.064
P08912,CC1=CC=C(C=C1)C23C4=CC=CC=C4C(=O)N2CCN3C(=O)C5=CC=C(C=C5)OC(F)(F)F,-3.542
P08912,CCOC(=O)N1CCC(CC1)NCCNC(=O)C2=CC=CC=C2C.Cl,-4.381
P08912,CN(C)CCOC(=O)C1=C(C2=CC=CC=C2C1)CC3=CC=CC=N3,-4.24
P08912,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,-3.01
P08912,CN1CCC2=C(C1)C3=NSN=C3SC2,-4.362
P08912,CCN1CCC(=C(C1)C(=O)OCCC2=CSC=C2)C3=CC=CC=C3,-2.279
P08912,COC1=C(C=C(C=C1)C23C4=CC=CC=C4C(=O)N2CCN3C(=O)C5=CC(=C(C=C5)F)F)Cl,-3.74
P08912,CC1=CC(=NO1)OCC#CC[N+]2(CCCC2)C.[I-],-3.876
P08912,CCCC1=C(C2=C(N1C)C=CC3=C2CN4CCC5=C(C4O3)C=CC(=C5)OC)C(=O)OCC,-3.53
P08912,CCN1CC=C(C(C1)C(=O)OC)C2=CC=CC=C2.C(=O)(C(=O)O)O,-4.228
P08912,C[N+]1(CCN(CC1)C2=CC=CC=C2)CCCC(C3=CC=CC=C3)(C4=CC=CC=C4)O.[I-],-3.84
P08912,CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN4CCCC4,-3.3
P08912,[B-]1(N2C(=CC=C2C=CC3=CC=C(C=C3)OCC(=O)NCCCCCC(=O)NCCC4=CC(=C(C=C4)O)C(CCN(C(C)C)C(C)C)C5=CC=CC=C5)C=C6[N+]1=C(C=C6)C7=CC=CS7)(F)F,-1.243
P08912,CC1C(OCC(O1)C[N+](C)(C)C)(C)C,-4.72
P08912,CN1CCC=C(C1)C2=NSN=C2SC,-3.322
P08912,CCN(CC)CC1CCCCN1CC(=O)N2C3=CC=CC=C3C(=O)NC4=CC=CC=C42,-3.48
P08912,C1CCC(CC1)C(CCCN2CCCCC2)(C3=CC=CC=C3)O,-1.919
P08912,C1C[N+]2(CCC1(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCOCC5=CC=CC=C5,0.9
P08912,CN(C)CCC1=C(C2=CC=CC=C2C1)CC3=CC=CC=N3,-3.56
P08912,CCN(CC1=CC=CC(=C1)C)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)C=NN4,-2.94
P08912,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,-3.059
P08912,CCN1CCC(=C(C1)C(=O)OCCC2=CC=C(C=C2)OC)C3=CC=CC=C3.C(=O)(C(=O)O)O,-2.937
P08912,C1=CC=C(C=C1)C(CCN)OC2=CC=C(C=C2)C(F)(F)F,-3.342
P08912,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,-1.415
P08912,CCN1CCC(=C(C1)C(=O)OCC2=CC3=C(C=C2)OCO3)C4=CC=CC=C4,-2.079
P08912,CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31,-1.964
P08912,C[N+]1(CCCC1C2CS(=O)C(O2)(C3CCCCC3)C4=CC=CC=C4)C,-1.122
P08912,CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C,-3.43
P08912,CCCCN(CCCC)C1=CC=C(C=C1)C=CC2=CC=[N+](C=C2)CCC[N+](CC)(CC)CC.[Br-].[Br-],-1.919
P08912,CN1CCC(CC1)(C2=CC=CC=C2)C(=O)NCCC3=CC=C(C=C3)OC,-3.843
P08912,CCN(CC1=CC=CC=C1)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)OC=C4,-3.375
P08912,C1=CC2=C(C=C1OC(F)(F)F)C(=O)C(=O)N2CC3=CN=C(C=C3)Cl,-3.38
P08912,C[N+]1(CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O)CCCC(C4=CC=CC=C4)(C5=CC=CC=C5)O.[I-],-3.19
P08912,CC1=CC=C(O1)C2CCC[N+]2(C)C,-3.98
P08912,CC1CCCC(N1C)C=CC2C3CCCCC3CC4C2C(OC4=O)C,-3.397
P08912,C1CCC(CC1)CN2CCCC2,-3.43
P08912,CC1=CC=C(C=C1)C23C4=CC=CC=C4C(=O)N2CCN3C(=O)C5=CC(=C(C=C5)F)F,-3.417
P08912,CC1COCC(O1)C[N+](C)(C)C.[I-],-4.65
P08912,CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C,-2.9
P08912,CCN1CC=C(C(C1)C(=O)OCCC2CCCCC2)C3=CC=CC=C3.C(=O)(C(=O)O)O,-2.202
P08912,CN1CCCC1C2CSC(O2)(C3CCCCC3)C4=CC=CC=C4,-0.13
P08912,CCN(CC1=CC=CC=C1)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=NSN=C4C=C3,-3.474
P08912,CCOC(=O)C1=C(NC2=C1C3=C(C=C2)OC4C5=C(CCN4C3)C=CC(=C5)OC)C,-3.914
P08912,C[N+]1(CCCC1C2CSC(O2)(C3CCCCC3)C4=CC=CC=C4)C.[I-],-0.51
P08912,CC(C1=CC=CC=N1)N(C)C(=O)C2=NOC(=C2)CNC3=CC=CC(=C3)C(=O)C,-3.831
P08912,CCCCCC1=NOC(=N1)C2CN(CC=C2C3=CC=CC=C3)CC.C(=O)(C(=O)O)O,-3.317
P08912,CCN1CC=C(C(C1)C(=O)OCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.C(=O)(C(=O)O)O,-3.552
P08912,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54,-3.204
P08912,CCN1CCC(=C(C1)C(=O)OCC)C2=CC=CC=C2,-3.124
P08912,C1=CC(=CC=C1CN2C3=C(C=C(C=C3)OC(F)(F)F)C(=O)C2=O)C4=CSC=C4,-3.447
P08912,CC(C1=CC=CC=N1)N(C)C(=O)C2=NOC(=C2)COC3=CC=CC(=C3)C(=O)C,-2.673
P08912,C[N+]1(CCC2=CC=CC=C2C1)CC#CCOC3=NOCC3.[I-],-3.753
P08912,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O.Cl,-3.11
P08912,C1CN(C2(N1C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)Cl)C(=O)C5=CC(=NC=C5)F,-3.767
P08912,CN1CCC=C(C1)C2=NSN=C2OCCCCCCCCCCCC3CCN(CC3)CCCN4C(=O)CCC5=CC=CC=C54,-0.94
P08912,COC1=C(C=C(C=C1)C23C4=CC=CC=C4C(=O)N2CCN3C(=O)C5=CC(=C(C=C5)F)F)F,-3.519
P08912,CCCCCOC(=O)C1CN(CC=C1C2=CC=CC=C2)CC.C(=O)(C(=O)O)O,-2.573
P08912,CCCN(CCC)CC1CCCCN1CCNC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4,-2.73
P08912,C[N+](C)(C)CC1COCC(O1)C(C2=CC=CC=C2)C3=CC=CC=C3,-4.5
P08912,CN1CCC(CC1)(CNC(=O)NCCC2=CC=C(C=C2)OC)C3=CC=CC=C3,-3.633
P08912,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,-2.639
P08912,CCCCCCCCOC(=O)C1=C(CCN(C1)CC)C2=CC=CC=C2.C(=O)(C(=O)O)O,-1.763
P08912,C1CCN(CC1)CC#CCOC2=NOCC2.C(=O)(C(=O)O)O,-3.711
P08912,CN1CCCC1C2=CC=C(O2)C(C3CCCCC3)(C4=CC=CC=C4)O,-0.52
P08912,CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31,-1.964
P08912,CC1CCCC(N1C)C=CC2C3CCCCC3CC4C2C(OC4=O)C,-2.69
P08912,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,0.301
P08912,CCN1CCC(=C(C1)C(=O)OCCCC2=CC=CC=C2)C3=CC=CC=C3.Cl,-2.681
P08912,C[N+]1(CCC(CC1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)C,-0.02
P08912,C[N+](C)(C)CC1CS(=O)C(O1)(C2CCCCC2)C3=CC=CC=C3,-2.15
P08912,CCN1CCC(=C(C1)C(=O)OCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,-3.493
P08912,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O,1.268
P08912,CCN(CC1=CC=CC=C1)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)OCO4,-3.87
P08912,C1=CC=C2C(=C1)C(=O)C(=O)N2CC3=CC=C(C=C3)C(F)(F)F,-3.504
P08912,CCCN(CC1=CC=CC=C1C(F)(F)F)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)NN=C4,-2.197
P08912,C[N+](C)(C)CC1CS(=O)C(O1)(C2CCCCC2)C3=CC=CC=C3.[I-],-2.15
P08912,CCC1=C(C2=C(N1C)C=CC3=C2CN4CCC5=C(C4O3)C=CC(=C5)OC)C(=O)OCC,-3.49
P08912,CC1=CC(=NO1)OCC#CC[N+](C)(C)C.[I-],-3.8
P08912,CC1=NC=CN1CC#CCOC2=NOCC2,-0.79
P08912,C[N+]1(CCCC1C2=CC=C(O2)C(C3CCCCC3)(C4=CC=CC=C4)O)C,-0.19
P08912,CN(C)CCC1=C(C2=CC=CC=C2C1)CC3=CN=CC=C3,-3.9
P08912,CN1C=C(C=N1)C2=CC(=C(C=C2)CN3C4=CC=CC=C4C(=O)C3=O)F,-2.778
P08912,CN1CCC=C(C1)C2=NSN=C2OCCCC3CCN(CC3)CCCN4C(=O)CCC5=CC=CC=C54,-2.009
P08912,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,-2.382
P08912,CN1CCC(=C(C1)C(=O)OCCC2=CC=C(C=C2)SC)C3=CC=CC=C3,-2.279
P08912,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,0.469
P08912,CCCCC1=C(C2=C(N1)C=CC3=C2CN4CCC5=C(C4O3)C=CC(=C5)SC)C(=O)OCC,-3.17
P08912,CC1=CC=CC(=C1N)C(=O)N2CCC(CC2)N3CCC(CC3)CC4=CC=C(C=C4)S(=O)(=O)C5=CC(=CC=C5)Cl,-1.929
P08912,C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCOC1=NOCC1.[Br-].[Br-],-3.6
P08912,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,-1.114
P08912,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31,-1.74
P08912,CCCCCCCOC(=O)C1=C(CCN(C1)CC)C2=CC=CC=C2,-2.288
P08912,CCN1CCC(=C(C1)C(=O)OCCCC2CCCCC2)C3=CC=CC=C3,-3.101
P08912,CCN1CCC(=C(C1)C(=O)OCC2CCCCC2)C3=CC=CC=C3,-2.061
P08912,CN(C)CCNC(=O)C1=CC(=CC2=CC=CC=N2)C3=CC=CC=C31,-4.74
P08912,CCN1CCN(CC1)C2=C(C=C(C=C2)NC(=O)C3=C(C=CC(=C3)C(F)(F)F)C(F)(F)F)Cl,-3.613
P08912,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,-3.307
P08912,CN1CCC(=C(C1)C(=O)OCCC2=CC3=C(C=C2)OCC3)C4=CC=CC=C4,-1.778
P08912,CCN1CC=C(C(C1)C(=O)OCC)C2=CC=CC=C2.C(=O)(C(=O)O)O,-3.62
P08912,CN1CCC(=C(C1)C(=O)OCCC2=CC=CC3=CC=CC=C32)C4=CC=CC=C4,-3.702
P08912,CC1=CC=C(O1)C2CCC[N+]2(C)C.[I-],-3.56
P08912,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C=C2)N)OC,-3.608
P08912,CN1CCCC1C2=CC=C(O2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O,-1.99
P08912,CC(C)N(CCC1=C(C2=CC=CC=C2C1)C(C)C3=CC=CC=N3)C(C)C,-3.71
P08912,C1=CC=C(C(=C1)CN2C3=C(C=C(C=C3)F)C(=O)C2=O)C(F)(F)F,-3.612
P08912,C1CCN(C1)CC#CCN2C(=O)CCO2,-2.708
P08912,CC(C)(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C,-2.57
P08912,C[N+](C)(C)CC#CCOC(=O)NC1=CC(=CC=C1)Cl,-3.58
P08912,CC1=[N+](C=CN1C2=CC=C(C=C2)Br)CC#CCOC3=NOC=C3,-1.78
P08912,CN1CCC(=C(C1)C(=O)OCCCC2=CC3=C(C=C2)OCC3)C4=CC=CC=C4,-2.799
P08912,C[N+](C)(C)CC#CCN1CCCC1=O.[I-],-3.362
P08912,CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl,-2.663
P08912,CC1=C(C=CC(=C1)CCOC(=O)C2=C(CCN(C2)C)C3=CC=CC=C3)OC,-2.869
P08912,C1C2C3CC4C2C5C1C3C(C45)NCC67C8C9C6C1C9C8C71,-2.775
P08912,CN1CCC(CC1)(COC(=O)CCC2=CC=C(C=C2)OC)C3=CC=CC=C3,-2.58
P08912,C[N+](C)(C)CC1COCC(O1)(C2=CC=CC=C2)C3=CC=CC=C3,-0.23
P08912,CCC1=C(C2=C(N1CC3=CC=CC=C3)C=CC4=C2CN5CCC6=C(C5O4)C=CC(=C6)OC)C(=O)OCC,-2.68
P08912,C1CN2CCC1C(C2)OC(=O)C3=CC(=CC4=CC=NC=C4)C5=CC=CC=C53,-3.02
P08912,CCN1CCC(=C(C1)C(=O)OC2CCCCC2)C3=CC=CC=C3,-1.732
P08912,CC1C(OC(CO1)C[N+](C)(C)C)(C)C.[I-],-4.22
P08912,COC1=NOC2=C1CNCCC2,-3.672
P08912,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,-3.279
P08912,C1=CC(=CC=C1CN2C3=C(C=C(C=C3)OC(F)(F)F)C(=O)C2=O)OC4=NC=CS4,-3.447
P08912,CCCCOC(=O)C1CN(CC=C1C2=CC=CC=C2)CC.C(=O)(C(=O)O)O,-2.423
P08912,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-],0.7
P08912,C1CN(C2(N1C(=O)C3=CC=CC=C32)C4=CC5=C(C=C4)OCO5)C(=O)C6=CC(=C(C=C6)F)F,-3.114
P08912,CN1CCCC1C2CS(=O)C(O2)(C3=CC=CC=C3)C4=CC=CC=C4,-2.54
P08912,CCOC(=O)C1=C(NC2=C1C3=C(C=C2)OC4C5=C(CCN4C3)C=C(C=C5)OC6=CC=CC=C6)C,-3.308
P08912,CC1C(OC(CO1)C[N+](C)(C)C)(C)C,-4.22
P08912,CC1C(OC(CO1)C[N+](C)(C)C)C,-4.99
P08912,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,-2.736
P08912,COC1=C(C=CC(=C1)C23C4=CC=CC=C4C(=O)N2CCN3C(=O)C5=CC(=C(C(=C5)F)F)F)F,-2.845
P08912,C1CCC(CC1)CN2CCCC(C2)CNC(=O)CNC(=O)C3CCCN3C(=O)CC(C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6,-3.301
P08912,CN1CCC=C(C1)C2=NSN=C2OCCCCCCCCCCCCOC3=NSN=C3OC,-2.2
P08912,COC1=C(C=C2C(=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5)OC,-6.1
P08912,CC1=CC2=C(C=C1)C(=C(C2)CCN(C)C)C(C)C3=CC=CC=N3,-3.16
P08912,C[N+]1(CCN(CC1)CC(C2CCCCC2)(C3=CC=CC=C3)O)C,-0.584
P08912,CC1OC(CS1=O)C2CCC[N+]2(C)C.[I-],-4.76
P08912,CN1CCC=C(C1)C2=NSN=C2OCCCCCCCCCOC3=NSN=C3C4=CCCN(C4)C,-0.601
P08912,CCCCCCCCCCOC(=O)C1=C(CCN(C1)CC)C2=CC=CC=C2,-2.373
P08912,C[N+]1(CCCCC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O.[I-],-2.85
P08912,CCCN(CCC)CC1CCCCN1CCNC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4.CS(=O)(=O)O,-2.73
P08912,C1CC(N(C1)C(=O)C2CC(CN2C(=O)CC(C3=CC=C(C=C3)F)(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)O)C(=O)NCCC6CCNCC6,-3.23
P08912,COC1=CC=C(C=C1)OCCN2C3=C(C=C(C=C3)OC(F)(F)F)C(=O)C2=O,-2.77
P08912,CCOC(=O)C1=CNC2=C1C3=C(C=C2)OC4C5=CC(=C(C=C5CCN4C3)OC)OC,-4.675
P08912,CN(C)CC1COCC(O1)(C2=CC=CC=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O,-1.91
P08912,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,-2.867
P08912,C1CC[NH+](CC1)CC#CCN2C(=O)CCO2,-2.736
P08912,CCC(C)N(CC1=CC=CC=C1C(F)(F)F)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)NN=C4,-2.178
P08912,CC1COC(CO1)C[N+](C)(C)C,-4.8
P08912,CCN(CC1=CC=CC=C1Cl)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)NN=C4,-2.542
P08912,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,-3.347
P08912,C1CN(CCC1CCCCCO)CCCN2C(=O)CCC3=CC=CC=C32,-3.66
P08912,CCOC(=O)N1CC2CCC(C1)C2NCCNC(=O)C3=CC(=CC=C3)Cl,-3.623
P08912,CCN1CC=C(C(C1)C(=O)OCC2CCCCC2)C3=CC=CC=C3,-2.332
P08912,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl,-1.013
P08912,C[N+]1(CCCC1C2CSC(O2)(C3CCCCC3)C4=CC=CC=C4)C.[I-],0.7
P08912,C1=CC(=CN=C1)C2=CC=C(C=C2)CN3C4=C(C=C(C=C4)OC(F)(F)F)C(=O)C3=O,-3.204
P08912,C[N+]1(CCCC1C2=CC=C(O2)C(C3CCCCC3)(C4=CC=CC=C4)O)C.[I-],-2.94
P08912,CCN1CCC(C(C1)C(=O)OCCC2=CC=CC=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O,-1.986
P08912,C[N+]1(CCCC1C2=CC=C(O2)C(C3CCCCC3)(C4=CC=CC=C4)O)C.[I-],-0.19
P08912,C[N+]1(CCCC1C2=CC=CO2)C.[I-],-4.32
P08912,C1CN(C2(N1C(=O)C3=CC=CC=C32)C4=CC5=C(C=C4)OCO5)C(=O)C6=CC(=C(C(=C6)F)F)F,-3
P08912,CCN1CCC(=C(C1)C(=O)OCCC2=CC3=C(C=C2)OCC3)C4=CC=C(C=C4)F,-3.371
P08912,CC1=CC(=CC=C1)CCOC(=O)C2=C(CCN(C2)C)C3=CC=CC=C3,-2.447
P08912,C1CC[NH+](CC1)CC#CCOC2=NOCC2,-3.711
P08912,C[N+](C)(C)CC1COCC(O1)C2=CC=CC=C2.[I-],-4.01
P08912,C[N+](C)(C)CC1COCC(O1)C2=CC=CC=C2.[I-],-4.52
P08912,C1CC(N(C1)C(=O)C2CC(CN2C(=O)CC(C3=CC=C(C=C3)F)(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)O)C(=O)NCC6CCN(CC6)CC7CC7,-3.204
P08912,CCN1CCC(=C(C1)C(=O)OCCC2=CC=CC=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O,-1.893
P08912,CC(CC1=CC2=C(C=C1)OCO2)NC,-3.802
P08912,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,0.699
P08912,C1CC(C1)N(CC2=CC=CC=C2C(F)(F)F)C(=O)C3CCN(CC3)S(=O)(=O)C4=CC5=C(C=C4)NN=C5,-3.258
P08912,C1CCC(CC1)CNC2C3C4CC5C2C6C3CC4C56,-3.477
P08912,CCC(C)C(C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CO)NC(=O)C(CC1=CN=CN1)NC(=O)C(CC2=CN=CN2)NC(=O)C(CC3=CC=CC=C3)NC(=O)C4CCCN4,-1.97
P08912,C[N+](C)(C)CCOC(=O)N,-4.276
P08912,C1=CC=C(C=C1)C(CCN)OC2=CC=C(C=C2)C(F)(F)F,-3.342
P08912,CC1C(OC(CO1)C[N+](C)(C)C)(C)C.[I-],-4.51
